dataset,missingness_type,missing_rate,imputation_method,tda_method,dimension,n_seeds,wasserstein_distance,wasserstein_distance_std,wasserstein_distance_median,wasserstein_distance_q1,wasserstein_distance_q3,wasserstein_distance_ci_lower,wasserstein_distance_ci_upper,bottleneck_distance,bottleneck_distance_std,bottleneck_distance_median,bottleneck_distance_q1,bottleneck_distance_q3,bottleneck_distance_ci_lower,bottleneck_distance_ci_upper,l2_distance_landscape,l2_distance_landscape_std,l2_distance_landscape_median,l2_distance_landscape_q1,l2_distance_landscape_q3,l2_distance_landscape_ci_lower,l2_distance_landscape_ci_upper,l2_distance_image,l2_distance_image_std,l2_distance_image_median,l2_distance_image_q1,l2_distance_image_q3,l2_distance_image_ci_lower,l2_distance_image_ci_upper
debutanizer,missing_completely_at_random,10,k_nearest_neighbors_imputation,vietoris_rips,0,1,2.0719728323542657,0.0,2.0719728323542657,2.0719728323542657,2.0719728323542657,2.0719728323542657,2.0719728323542657,0.05837859404876041,0.0,0.05837859404876041,0.05837859404876041,0.05837859404876041,0.05837859404876041,0.05837859404876041,0.0078119128360238065,0.0,0.0078119128360238065,0.0078119128360238065,0.0078119128360238065,0.0078119128360238065,0.0078119128360238065,1271731.4744136112,0.0,1271731.4744136112,1271731.4744136112,1271731.4744136112,1271731.4744136112,1271731.4744136112
debutanizer,missing_completely_at_random,10,k_nearest_neighbors_imputation,vietoris_rips,1,1,1.08749226979963,0.0,1.08749226979963,1.08749226979963,1.08749226979963,1.08749226979963,1.08749226979963,0.01473628469967024,0.0,0.01473628469967024,0.01473628469967024,0.01473628469967024,0.01473628469967024,0.01473628469967024,0.005638721123800644,0.0,0.005638721123800644,0.005638721123800644,0.005638721123800644,0.005638721123800644,0.005638721123800644,1293020.2766644652,0.0,1293020.2766644652,1293020.2766644652,1293020.2766644652,1293020.2766644652,1293020.2766644652
debutanizer,missing_completely_at_random,10,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.36324179440771776,0.0,0.36324179440771776,0.36324179440771776,0.36324179440771776,0.36324179440771776,0.36324179440771776,0.0034177810863620303,0.0,0.0034177810863620303,0.0034177810863620303,0.0034177810863620303,0.0034177810863620303,0.0034177810863620303,0.0006390799139151405,0.0,0.0006390799139151405,0.0006390799139151405,0.0006390799139151405,0.0006390799139151405,0.0006390799139151405,15734.138994449573,0.0,15734.138994449573,15734.138994449573,15734.138994449573,15734.138994449573,15734.138994449573
debutanizer,missing_completely_at_random,40,k_nearest_neighbors_imputation,vietoris_rips,0,1,21.40984246977614,0.0,21.40984246977614,21.40984246977614,21.40984246977614,21.40984246977614,21.40984246977614,0.103329331320764,0.0,0.103329331320764,0.103329331320764,0.103329331320764,0.103329331320764,0.103329331320764,0.0163826507965618,0.0,0.0163826507965618,0.0163826507965618,0.0163826507965618,0.0163826507965618,0.0163826507965618,578924.5882285507,0.0,578924.5882285507,578924.5882285507,578924.5882285507,578924.5882285507,578924.5882285507
debutanizer,missing_completely_at_random,40,k_nearest_neighbors_imputation,vietoris_rips,1,1,3.1820941094886006,0.0,3.1820941094886006,3.1820941094886006,3.1820941094886006,3.1820941094886006,3.1820941094886006,0.015284724942867686,0.0,0.015284724942867686,0.015284724942867686,0.015284724942867686,0.015284724942867686,0.015284724942867686,0.0035282306464621896,0.0,0.0035282306464621896,0.0035282306464621896,0.0035282306464621896,0.0035282306464621896,0.0035282306464621896,702010.7952767019,0.0,702010.7952767019,702010.7952767019,702010.7952767019,702010.7952767019,702010.7952767019
debutanizer,missing_completely_at_random,40,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.45877766709191725,0.0,0.45877766709191725,0.45877766709191725,0.45877766709191725,0.45877766709191725,0.45877766709191725,0.005634702225086843,0.0,0.005634702225086843,0.005634702225086843,0.005634702225086843,0.005634702225086843,0.005634702225086843,0.0009143723542063846,0.0,0.0009143723542063846,0.0009143723542063846,0.0009143723542063846,0.0009143723542063846,0.0009143723542063846,466590.51384036476,0.0,466590.51384036476,466590.51384036476,466590.51384036476,466590.51384036476,466590.51384036476
debutanizer,missing_at_random,3,k_nearest_neighbors_imputation,vietoris_rips,0,1,0.5989084496188036,0.0,0.5989084496188036,0.5989084496188036,0.5989084496188036,0.5989084496188036,0.5989084496188036,0.03390536880538314,0.0,0.03390536880538314,0.03390536880538314,0.03390536880538314,0.03390536880538314,0.03390536880538314,0.00017057041061968223,0.0,0.00017057041061968223,0.00017057041061968223,0.00017057041061968223,0.00017057041061968223,0.00017057041061968223,1032303.2207055779,0.0,1032303.2207055779,1032303.2207055779,1032303.2207055779,1032303.2207055779,1032303.2207055779
debutanizer,missing_at_random,3,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.393711321479534,0.0,0.393711321479534,0.393711321479534,0.393711321479534,0.393711321479534,0.393711321479534,0.018849233501963627,0.0,0.018849233501963627,0.018849233501963627,0.018849233501963627,0.018849233501963627,0.018849233501963627,0.005569917334948794,0.0,0.005569917334948794,0.005569917334948794,0.005569917334948794,0.005569917334948794,0.005569917334948794,1018543.7469073257,0.0,1018543.7469073257,1018543.7469073257,1018543.7469073257,1018543.7469073257,1018543.7469073257
debutanizer,missing_at_random,3,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.11001302683815534,0.0,0.11001302683815534,0.11001302683815534,0.11001302683815534,0.11001302683815534,0.11001302683815534,0.002583736581828533,0.0,0.002583736581828533,0.002583736581828533,0.002583736581828533,0.002583736581828533,0.002583736581828533,0.0006973535865638272,0.0,0.0006973535865638272,0.0006973535865638272,0.0006973535865638272,0.0006973535865638272,0.0006973535865638272,19564.233615054258,0.0,19564.233615054258,19564.233615054258,19564.233615054258,19564.233615054258,19564.233615054258
debutanizer,missing_at_random,5,k_nearest_neighbors_imputation,vietoris_rips,0,1,1.3220045596431331,0.0,1.3220045596431331,1.3220045596431331,1.3220045596431331,1.3220045596431331,1.3220045596431331,0.021994080242964703,0.0,0.021994080242964703,0.021994080242964703,0.021994080242964703,0.021994080242964703,0.021994080242964703,0.00040044733388605987,0.0,0.00040044733388605987,0.00040044733388605987,0.00040044733388605987,0.00040044733388605987,0.00040044733388605987,1045267.0961779935,0.0,1045267.0961779935,1045267.0961779935,1045267.0961779935,1045267.0961779935,1045267.0961779935
debutanizer,missing_at_random,5,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.5191520283022719,0.0,0.5191520283022719,0.5191520283022719,0.5191520283022719,0.5191520283022719,0.5191520283022719,0.01717553501067048,0.0,0.01717553501067048,0.01717553501067048,0.01717553501067048,0.01717553501067048,0.01717553501067048,0.005604196772107973,0.0,0.005604196772107973,0.005604196772107973,0.005604196772107973,0.005604196772107973,0.005604196772107973,1040928.1439760735,0.0,1040928.1439760735,1040928.1439760735,1040928.1439760735,1040928.1439760735,1040928.1439760735
debutanizer,missing_at_random,5,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.16577269318329346,0.0,0.16577269318329346,0.16577269318329346,0.16577269318329346,0.16577269318329346,0.16577269318329346,0.005485532749120503,0.0,0.005485532749120503,0.005485532749120503,0.005485532749120503,0.005485532749120503,0.005485532749120503,0.0007523317523747783,0.0,0.0007523317523747783,0.0007523317523747783,0.0007523317523747783,0.0007523317523747783,0.0007523317523747783,18738.160249316144,0.0,18738.160249316144,18738.160249316144,18738.160249316144,18738.160249316144,18738.160249316144
debutanizer,missing_at_random,4,k_nearest_neighbors_imputation,vietoris_rips,0,1,0.9694380277134077,0.0,0.9694380277134077,0.9694380277134077,0.9694380277134077,0.9694380277134077,0.9694380277134077,0.021598190710978488,0.0,0.021598190710978488,0.021598190710978488,0.021598190710978488,0.021598190710978488,0.021598190710978488,0.00037957893434009123,0.0,0.00037957893434009123,0.00037957893434009123,0.00037957893434009123,0.00037957893434009123,0.00037957893434009123,1039551.9703083438,0.0,1039551.9703083438,1039551.9703083438,1039551.9703083438,1039551.9703083438,1039551.9703083438
debutanizer,missing_at_random,4,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.4784858509207773,0.0,0.4784858509207773,0.4784858509207773,0.4784858509207773,0.4784858509207773,0.4784858509207773,0.01890241346625576,0.0,0.01890241346625576,0.01890241346625576,0.01890241346625576,0.01890241346625576,0.01890241346625576,0.005572120619573769,0.0,0.005572120619573769,0.005572120619573769,0.005572120619573769,0.005572120619573769,0.005572120619573769,1028772.9116948888,0.0,1028772.9116948888,1028772.9116948888,1028772.9116948888,1028772.9116948888,1028772.9116948888
debutanizer,missing_at_random,4,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.12540396486382693,0.0,0.12540396486382693,0.12540396486382693,0.12540396486382693,0.12540396486382693,0.12540396486382693,0.005316053190567327,0.0,0.005316053190567327,0.005316053190567327,0.005316053190567327,0.005316053190567327,0.005316053190567327,0.0006371475986655642,0.0,0.0006371475986655642,0.0006371475986655642,0.0006371475986655642,0.0006371475986655642,0.0006371475986655642,14226.563897076616,0.0,14226.563897076616,14226.563897076616,14226.563897076616,14226.563897076616,14226.563897076616
debutanizer,missing_at_random,2,k_nearest_neighbors_imputation,vietoris_rips,0,1,0.41503635425948426,0.0,0.41503635425948426,0.41503635425948426,0.41503635425948426,0.41503635425948426,0.41503635425948426,0.0501918203155895,0.0,0.0501918203155895,0.0501918203155895,0.0501918203155895,0.0501918203155895,0.0501918203155895,0.0001171054066647847,0.0,0.0001171054066647847,0.0001171054066647847,0.0001171054066647847,0.0001171054066647847,0.0001171054066647847,1031856.2876769494,0.0,1031856.2876769494,1031856.2876769494,1031856.2876769494,1031856.2876769494,1031856.2876769494
debutanizer,missing_at_random,2,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.312910999469232,0.0,0.312910999469232,0.312910999469232,0.312910999469232,0.312910999469232,0.312910999469232,0.017682007776565974,0.0,0.017682007776565974,0.017682007776565974,0.017682007776565974,0.017682007776565974,0.017682007776565974,0.005547499553818582,0.0,0.005547499553818582,0.005547499553818582,0.005547499553818582,0.005547499553818582,0.005547499553818582,1016512.5064694415,0.0,1016512.5064694415,1016512.5064694415,1016512.5064694415,1016512.5064694415,1016512.5064694415
debutanizer,missing_at_random,2,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.07231089593984835,0.0,0.07231089593984835,0.07231089593984835,0.07231089593984835,0.07231089593984835,0.07231089593984835,0.002583736581828533,0.0,0.002583736581828533,0.002583736581828533,0.002583736581828533,0.002583736581828533,0.002583736581828533,0.000628138135688258,0.0,0.000628138135688258,0.000628138135688258,0.000628138135688258,0.000628138135688258,0.000628138135688258,15687.968417537142,0.0,15687.968417537142,15687.968417537142,15687.968417537142,15687.968417537142,15687.968417537142
debutanizer,missing_at_random,8,k_nearest_neighbors_imputation,vietoris_rips,0,1,2.41766776169083,0.0,2.41766776169083,2.41766776169083,2.41766776169083,2.41766776169083,2.41766776169083,0.031185158573411947,0.0,0.031185158573411947,0.031185158573411947,0.031185158573411947,0.031185158573411947,0.031185158573411947,0.002913257332286804,0.0,0.002913257332286804,0.002913257332286804,0.002913257332286804,0.002913257332286804,0.002913257332286804,1042912.9520056047,0.0,1042912.9520056047,1042912.9520056047,1042912.9520056047,1042912.9520056047,1042912.9520056047
debutanizer,missing_at_random,8,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.714079421491223,0.0,0.714079421491223,0.714079421491223,0.714079421491223,0.714079421491223,0.714079421491223,0.01016413565028812,0.0,0.01016413565028812,0.01016413565028812,0.01016413565028812,0.01016413565028812,0.01016413565028812,0.0055762851782612585,0.0,0.0055762851782612585,0.0055762851782612585,0.0055762851782612585,0.0055762851782612585,0.0055762851782612585,1062713.0645714737,0.0,1062713.0645714737,1062713.0645714737,1062713.0645714737,1062713.0645714737,1062713.0645714737
debutanizer,missing_at_random,8,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.19520930220104613,0.0,0.19520930220104613,0.19520930220104613,0.19520930220104613,0.19520930220104613,0.19520930220104613,0.005679798316609606,0.0,0.005679798316609606,0.005679798316609606,0.005679798316609606,0.005679798316609606,0.005679798316609606,0.0008217977628676073,0.0,0.0008217977628676073,0.0008217977628676073,0.0008217977628676073,0.0008217977628676073,0.0008217977628676073,63537.26200016425,0.0,63537.26200016425,63537.26200016425,63537.26200016425,63537.26200016425,63537.26200016425
debutanizer,missing_at_random,10,k_nearest_neighbors_imputation,vietoris_rips,0,1,3.0537550310725594,0.0,3.0537550310725594,3.0537550310725594,3.0537550310725594,3.0537550310725594,3.0537550310725594,0.020951752942838797,0.0,0.020951752942838797,0.020951752942838797,0.020951752942838797,0.020951752942838797,0.020951752942838797,0.0028087838800715955,0.0,0.0028087838800715955,0.0028087838800715955,0.0028087838800715955,0.0028087838800715955,0.0028087838800715955,1052178.0020921228,0.0,1052178.0020921228,1052178.0020921228,1052178.0020921228,1052178.0020921228,1052178.0020921228
debutanizer,missing_at_random,10,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.8145736718403562,0.0,0.8145736718403562,0.8145736718403562,0.8145736718403562,0.8145736718403562,0.8145736718403562,0.00926885969600394,0.0,0.00926885969600394,0.00926885969600394,0.00926885969600394,0.00926885969600394,0.00926885969600394,0.00556247391019437,0.0,0.00556247391019437,0.00556247391019437,0.00556247391019437,0.00556247391019437,0.00556247391019437,1083278.297631064,0.0,1083278.297631064,1083278.297631064,1083278.297631064,1083278.297631064,1083278.297631064
debutanizer,missing_at_random,10,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.23311739131350367,0.0,0.23311739131350367,0.23311739131350367,0.23311739131350367,0.23311739131350367,0.23311739131350367,0.003576258675445032,0.0,0.003576258675445032,0.003576258675445032,0.003576258675445032,0.003576258675445032,0.003576258675445032,0.0006783049696543809,0.0,0.0006783049696543809,0.0006783049696543809,0.0006783049696543809,0.0006783049696543809,0.0006783049696543809,82044.28457729604,0.0,82044.28457729604,82044.28457729604,82044.28457729604,82044.28457729604,82044.28457729604
debutanizer,missing_at_random,6,k_nearest_neighbors_imputation,vietoris_rips,0,1,1.7483920617191773,0.0,1.7483920617191773,1.7483920617191773,1.7483920617191773,1.7483920617191773,1.7483920617191773,0.0353051742869164,0.0,0.0353051742869164,0.0353051742869164,0.0353051742869164,0.0353051742869164,0.0353051742869164,0.0031354688158774344,0.0,0.0031354688158774344,0.0031354688158774344,0.0031354688158774344,0.0031354688158774344,0.0031354688158774344,1039747.1954351,0.0,1039747.1954351,1039747.1954351,1039747.1954351,1039747.1954351,1039747.1954351
debutanizer,missing_at_random,6,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.6002351896603806,0.0,0.6002351896603806,0.6002351896603806,0.6002351896603806,0.6002351896603806,0.6002351896603806,0.011481198030254101,0.0,0.011481198030254101,0.011481198030254101,0.011481198030254101,0.011481198030254101,0.011481198030254101,0.005571564347342891,0.0,0.005571564347342891,0.005571564347342891,0.005571564347342891,0.005571564347342891,0.005571564347342891,1058158.8888976865,0.0,1058158.8888976865,1058158.8888976865,1058158.8888976865,1058158.8888976865,1058158.8888976865
debutanizer,missing_at_random,6,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.18841832752985405,0.0,0.18841832752985405,0.18841832752985405,0.18841832752985405,0.18841832752985405,0.18841832752985405,0.00543039982998865,0.0,0.00543039982998865,0.00543039982998865,0.00543039982998865,0.00543039982998865,0.00543039982998865,0.0007717375916352749,0.0,0.0007717375916352749,0.0007717375916352749,0.0007717375916352749,0.0007717375916352749,0.0007717375916352749,18330.95447116098,0.0,18330.95447116098,18330.95447116098,18330.95447116098,18330.95447116098,18330.95447116098
debutanizer,missing_at_random,1,k_nearest_neighbors_imputation,vietoris_rips,0,1,0.25819337744837206,0.0,0.25819337744837206,0.25819337744837206,0.25819337744837206,0.25819337744837206,0.25819337744837206,0.04333633346927679,0.0,0.04333633346927679,0.04333633346927679,0.04333633346927679,0.04333633346927679,0.04333633346927679,0.00017520007327485884,0.0,0.00017520007327485884,0.00017520007327485884,0.00017520007327485884,0.00017520007327485884,0.00017520007327485884,1030375.5002428686,0.0,1030375.5002428686,1030375.5002428686,1030375.5002428686,1030375.5002428686,1030375.5002428686
debutanizer,missing_at_random,1,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.15039041316192503,0.0,0.15039041316192503,0.15039041316192503,0.15039041316192503,0.15039041316192503,0.15039041316192503,0.01116086161684321,0.0,0.01116086161684321,0.01116086161684321,0.01116086161684321,0.01116086161684321,0.01116086161684321,0.005471024057977181,0.0,0.005471024057977181,0.005471024057977181,0.005471024057977181,0.005471024057977181,0.005471024057977181,1017630.0735427894,0.0,1017630.0735427894,1017630.0735427894,1017630.0735427894,1017630.0735427894,1017630.0735427894
debutanizer,missing_at_random,1,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.015964004826574653,0.0,0.015964004826574653,0.015964004826574653,0.015964004826574653,0.015964004826574653,0.015964004826574653,0.0014943731902644641,0.0,0.0014943731902644641,0.0014943731902644641,0.0014943731902644641,0.0014943731902644641,0.0014943731902644641,0.0008344998927979228,0.0,0.0008344998927979228,0.0008344998927979228,0.0008344998927979228,0.0008344998927979228,0.0008344998927979228,40457.93544135176,0.0,40457.93544135176,40457.93544135176,40457.93544135176,40457.93544135176,40457.93544135176
debutanizer,missing_at_random,20,k_nearest_neighbors_imputation,vietoris_rips,0,1,7.300926438696415,0.0,7.300926438696415,7.300926438696415,7.300926438696415,7.300926438696415,7.300926438696415,0.020890540925474543,0.0,0.020890540925474543,0.020890540925474543,0.020890540925474543,0.020890540925474543,0.020890540925474543,0.003312151860064916,0.0,0.003312151860064916,0.003312151860064916,0.003312151860064916,0.003312151860064916,0.003312151860064916,1010321.7071238577,0.0,1010321.7071238577,1010321.7071238577,1010321.7071238577,1010321.7071238577,1010321.7071238577
debutanizer,missing_at_random,20,k_nearest_neighbors_imputation,vietoris_rips,1,1,1.5296468286603835,0.0,1.5296468286603835,1.5296468286603835,1.5296468286603835,1.5296468286603835,1.5296468286603835,0.009389858689058395,0.0,0.009389858689058395,0.009389858689058395,0.009389858689058395,0.009389858689058395,0.009389858689058395,0.00536619462924354,0.0,0.00536619462924354,0.00536619462924354,0.00536619462924354,0.00536619462924354,0.00536619462924354,1060147.8136072075,0.0,1060147.8136072075,1060147.8136072075,1060147.8136072075,1060147.8136072075,1060147.8136072075
debutanizer,missing_at_random,20,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.33949612328293266,0.0,0.33949612328293266,0.33949612328293266,0.33949612328293266,0.33949612328293266,0.33949612328293266,0.00448519559741406,0.0,0.00448519559741406,0.00448519559741406,0.00448519559741406,0.00448519559741406,0.00448519559741406,0.0007734188769378112,0.0,0.0007734188769378112,0.0007734188769378112,0.0007734188769378112,0.0007734188769378112,0.0007734188769378112,169539.1806760172,0.0,169539.1806760172,169539.1806760172,169539.1806760172,169539.1806760172,169539.1806760172
debutanizer,missing_at_random,15,k_nearest_neighbors_imputation,vietoris_rips,0,1,4.853806563621902,0.0,4.853806563621902,4.853806563621902,4.853806563621902,4.853806563621902,4.853806563621902,0.02001237842620368,0.0,0.02001237842620368,0.02001237842620368,0.02001237842620368,0.02001237842620368,0.02001237842620368,0.0031729210203381973,0.0,0.0031729210203381973,0.0031729210203381973,0.0031729210203381973,0.0031729210203381973,0.0031729210203381973,1029244.3616110927,0.0,1029244.3616110927,1029244.3616110927,1029244.3616110927,1029244.3616110927,1029244.3616110927
debutanizer,missing_at_random,15,k_nearest_neighbors_imputation,vietoris_rips,1,1,1.17394719373426,0.0,1.17394719373426,1.17394719373426,1.17394719373426,1.17394719373426,1.17394719373426,0.009611983821275927,0.0,0.009611983821275927,0.009611983821275927,0.009611983821275927,0.009611983821275927,0.009611983821275927,0.005465278947497151,0.0,0.005465278947497151,0.005465278947497151,0.005465278947497151,0.005465278947497151,0.005465278947497151,1073303.8249628698,0.0,1073303.8249628698,1073303.8249628698,1073303.8249628698,1073303.8249628698,1073303.8249628698
debutanizer,missing_at_random,15,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.28013523694951303,0.0,0.28013523694951303,0.28013523694951303,0.28013523694951303,0.28013523694951303,0.28013523694951303,0.004795122729141947,0.0,0.004795122729141947,0.004795122729141947,0.004795122729141947,0.004795122729141947,0.004795122729141947,0.0007691438880132542,0.0,0.0007691438880132542,0.0007691438880132542,0.0007691438880132542,0.0007691438880132542,0.0007691438880132542,135273.29015130256,0.0,135273.29015130256,135273.29015130256,135273.29015130256,135273.29015130256,135273.29015130256
debutanizer,missing_at_random,25,k_nearest_neighbors_imputation,vietoris_rips,0,1,9.916628471717878,0.0,9.916628471717878,9.916628471717878,9.916628471717878,9.916628471717878,9.916628471717878,0.06407445971024535,0.0,0.06407445971024535,0.06407445971024535,0.06407445971024535,0.06407445971024535,0.06407445971024535,0.00328533925301047,0.0,0.00328533925301047,0.00328533925301047,0.00328533925301047,0.00328533925301047,0.00328533925301047,1009438.1582525385,0.0,1009438.1582525385,1009438.1582525385,1009438.1582525385,1009438.1582525385,1009438.1582525385
debutanizer,missing_at_random,25,k_nearest_neighbors_imputation,vietoris_rips,1,1,2.0257256761997047,0.0,2.0257256761997047,2.0257256761997047,2.0257256761997047,2.0257256761997047,2.0257256761997047,0.010797540764572067,0.0,0.010797540764572067,0.010797540764572067,0.010797540764572067,0.010797540764572067,0.010797540764572067,0.005398680278337643,0.0,0.005398680278337643,0.005398680278337643,0.005398680278337643,0.005398680278337643,0.005398680278337643,1079254.2139679082,0.0,1079254.2139679082,1079254.2139679082,1079254.2139679082,1079254.2139679082,1079254.2139679082
debutanizer,missing_at_random,25,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.3877074336762206,0.0,0.3877074336762206,0.3877074336762206,0.3877074336762206,0.3877074336762206,0.3877074336762206,0.004474805748117525,0.0,0.004474805748117525,0.004474805748117525,0.004474805748117525,0.004474805748117525,0.004474805748117525,0.0006696039654007624,0.0,0.0006696039654007624,0.0006696039654007624,0.0006696039654007624,0.0006696039654007624,0.0006696039654007624,198625.43902686023,0.0,198625.43902686023,198625.43902686023,198625.43902686023,198625.43902686023,198625.43902686023
debutanizer,missing_at_random,40,k_nearest_neighbors_imputation,vietoris_rips,0,1,18.407337550810475,0.0,18.407337550810475,18.407337550810475,18.407337550810475,18.407337550810475,18.407337550810475,0.06898038590700986,0.0,0.06898038590700986,0.06898038590700986,0.06898038590700986,0.06898038590700986,0.06898038590700986,0.004155305036917643,0.0,0.004155305036917643,0.004155305036917643,0.004155305036917643,0.004155305036917643,0.004155305036917643,1011573.2154287819,0.0,1011573.2154287819,1011573.2154287819,1011573.2154287819,1011573.2154287819,1011573.2154287819
debutanizer,missing_at_random,40,k_nearest_neighbors_imputation,vietoris_rips,1,1,3.223396297986035,0.0,3.223396297986035,3.223396297986035,3.223396297986035,3.223396297986035,3.223396297986035,0.011140392836433546,0.0,0.011140392836433546,0.011140392836433546,0.011140392836433546,0.011140392836433546,0.011140392836433546,0.005372338984971357,0.0,0.005372338984971357,0.005372338984971357,0.005372338984971357,0.005372338984971357,0.005372338984971357,1125720.8258520297,0.0,1125720.8258520297,1125720.8258520297,1125720.8258520297,1125720.8258520297,1125720.8258520297
debutanizer,missing_at_random,40,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.4847157793193292,0.0,0.4847157793193292,0.4847157793193292,0.4847157793193292,0.4847157793193292,0.4847157793193292,0.00391493926167874,0.0,0.00391493926167874,0.00391493926167874,0.00391493926167874,0.00391493926167874,0.00391493926167874,0.0008501712749434032,0.0,0.0008501712749434032,0.0008501712749434032,0.0008501712749434032,0.0008501712749434032,0.0008501712749434032,267153.37635565654,0.0,267153.37635565654,267153.37635565654,267153.37635565654,267153.37635565654,267153.37635565654
debutanizer,missing_at_random,30,k_nearest_neighbors_imputation,vietoris_rips,0,1,12.198256079754385,0.0,12.198256079754385,12.198256079754385,12.198256079754385,12.198256079754385,12.198256079754385,0.06700320535883299,0.0,0.06700320535883299,0.06700320535883299,0.06700320535883299,0.06700320535883299,0.06700320535883299,0.0031849367818877965,0.0,0.0031849367818877965,0.0031849367818877965,0.0031849367818877965,0.0031849367818877965,0.0031849367818877965,1011306.9787509304,0.0,1011306.9787509304,1011306.9787509304,1011306.9787509304,1011306.9787509304,1011306.9787509304
debutanizer,missing_at_random,30,k_nearest_neighbors_imputation,vietoris_rips,1,1,2.3283673196136765,0.0,2.3283673196136765,2.3283673196136765,2.3283673196136765,2.3283673196136765,2.3283673196136765,0.01162666887532998,0.0,0.01162666887532998,0.01162666887532998,0.01162666887532998,0.01162666887532998,0.01162666887532998,0.0054324957066018,0.0,0.0054324957066018,0.0054324957066018,0.0054324957066018,0.0054324957066018,0.0054324957066018,1110522.1215173667,0.0,1110522.1215173667,1110522.1215173667,1110522.1215173667,1110522.1215173667,1110522.1215173667
debutanizer,missing_at_random,30,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.404802321576348,0.0,0.404802321576348,0.404802321576348,0.404802321576348,0.404802321576348,0.404802321576348,0.004446920273540461,0.0,0.004446920273540461,0.004446920273540461,0.004446920273540461,0.004446920273540461,0.004446920273540461,0.0006780511299381451,0.0,0.0006780511299381451,0.0006780511299381451,0.0006780511299381451,0.0006780511299381451,0.0006780511299381451,226788.84496673677,0.0,226788.84496673677,226788.84496673677,226788.84496673677,226788.84496673677,226788.84496673677
debutanizer,missing_not_at_random,1,k_nearest_neighbors_imputation,vietoris_rips,0,1,0.4676733573054962,0.0,0.4676733573054962,0.4676733573054962,0.4676733573054962,0.4676733573054962,0.4676733573054962,0.020783338926810085,0.0,0.020783338926810085,0.020783338926810085,0.020783338926810085,0.020783338926810085,0.020783338926810085,0.0002462923021218407,0.0,0.0002462923021218407,0.0002462923021218407,0.0002462923021218407,0.0002462923021218407,0.0002462923021218407,1088228.625405351,0.0,1088228.625405351,1088228.625405351,1088228.625405351,1088228.625405351,1088228.625405351
debutanizer,missing_not_at_random,1,k_nearest_neighbors_imputation,vietoris_rips,1,1,0.328462192204942,0.0,0.328462192204942,0.328462192204942,0.328462192204942,0.328462192204942,0.328462192204942,0.007643139766892432,0.0,0.007643139766892432,0.007643139766892432,0.007643139766892432,0.007643139766892432,0.007643139766892432,0.005534443265113464,0.0,0.005534443265113464,0.005534443265113464,0.005534443265113464,0.005534443265113464,0.005534443265113464,1073253.9947647215,0.0,1073253.9947647215,1073253.9947647215,1073253.9947647215,1073253.9947647215,1073253.9947647215
debutanizer,missing_not_at_random,1,k_nearest_neighbors_imputation,vietoris_rips,2,1,0.09169197189798031,0.0,0.09169197189798031,0.09169197189798031,0.09169197189798031,0.09169197189798031,0.09169197189798031,0.0030860054747855054,0.0,0.0030860054747855054,0.0030860054747855054,0.0030860054747855054,0.0030860054747855054,0.0030860054747855054,0.00033236825743990656,0.0,0.00033236825743990656,0.00033236825743990656,0.00033236825743990656,0.00033236825743990656,0.00033236825743990656,29000.948407828855,0.0,29000.948407828855,29000.948407828855,29000.948407828855,29000.948407828855,29000.948407828855
debutanizer,missing_not_at_random,4,k_nearest_neighbors_imputation,vietoris_rips,0,1,2.6148375188703943,0.0,2.6148375188703943,2.6148375188703943,2.6148375188703943,2.6148375188703943,2.6148375188703943,0.15084005232087389,0.0,0.15084005232087389,0.15084005232087389,0.15084005232087389,0.15084005232087389,0.15084005232087389,0.025756875543004504,0.0,0.025756875543004504,0.025756875543004504,0.025756875543004504,0.025756875543004504,0.025756875543004504,1372848.3786063774,0.0,1372848.3786063774,1372848.3786063774,1372848.3786063774,1372848.3786063774,1372848.3786063774
