dataset,missingness_type,missing_rate,imputation_method,rmse
on_and_on,missing_completely_at_random,1,k_nearest_neighbors_imputation,0.007991988211870193
on_and_on,missing_completely_at_random,2,k_nearest_neighbors_imputation,0.012658235616981983
on_and_on,missing_completely_at_random,3,k_nearest_neighbors_imputation,0.015540280379354954
on_and_on,missing_completely_at_random,4,k_nearest_neighbors_imputation,0.018281644210219383
on_and_on,missing_completely_at_random,5,constant_imputation,0.10909640789031982
on_and_on,missing_completely_at_random,5,mean_imputation,0.047545175999403
on_and_on,missing_completely_at_random,5,median_imputation,0.047266192734241486
on_and_on,missing_completely_at_random,5,k_nearest_neighbors_imputation,0.021143728867173195
on_and_on,missing_completely_at_random,5,mice_imputation,0.024941553672154743
on_and_on,missing_completely_at_random,5,random_forest_imputation,0.015980643530686695
on_and_on,missing_completely_at_random,6,k_nearest_neighbors_imputation,0.024015864357352257
on_and_on,missing_completely_at_random,8,k_nearest_neighbors_imputation,0.02929656207561493
on_and_on,missing_completely_at_random,15,k_nearest_neighbors_imputation,0.04488605633378029
on_and_on,missing_completely_at_random,10,constant_imputation,0.15607471764087677
on_and_on,missing_completely_at_random,10,mean_imputation,0.06694863736629486
on_and_on,missing_completely_at_random,10,median_imputation,0.06682929396629333
on_and_on,missing_completely_at_random,10,k_nearest_neighbors_imputation,0.03377204015851021
on_and_on,missing_completely_at_random,10,mice_imputation,0.03710146496693293
on_and_on,missing_completely_at_random,10,random_forest_imputation,0.023484133183956146
on_and_on,missing_completely_at_random,25,constant_imputation,0.2458389401435852
on_and_on,missing_completely_at_random,25,mean_imputation,0.10418454557657242
on_and_on,missing_completely_at_random,25,median_imputation,0.10403470695018768
on_and_on,missing_completely_at_random,25,k_nearest_neighbors_imputation,0.06514649838209152
on_and_on,missing_completely_at_random,25,mice_imputation,0.07136377195517223
on_and_on,missing_completely_at_random,25,random_forest_imputation,0.04935915395617485
on_and_on,missing_completely_at_random,20,k_nearest_neighbors_imputation,0.05458853021264076
on_and_on,missing_completely_at_random,30,k_nearest_neighbors_imputation,0.07495371252298355
on_and_on,missing_completely_at_random,40,k_nearest_neighbors_imputation,0.09894795715808868
on_and_on,missing_at_random,1,k_nearest_neighbors_imputation,0.01672753319144249
on_and_on,missing_at_random,3,k_nearest_neighbors_imputation,0.02846933901309967
on_and_on,missing_at_random,2,k_nearest_neighbors_imputation,0.022502977401018143
on_and_on,missing_at_random,4,k_nearest_neighbors_imputation,0.033605076372623444
on_and_on,missing_at_random,5,constant_imputation,0.041920486837625504
on_and_on,missing_at_random,5,mean_imputation,0.0701865553855896
on_and_on,missing_at_random,5,median_imputation,0.06939242780208588
on_and_on,missing_at_random,5,k_nearest_neighbors_imputation,0.03848126903176308
on_and_on,missing_at_random,5,mice_imputation,0.021127084270119667
on_and_on,missing_at_random,5,random_forest_imputation,0.03165058046579361
on_and_on,missing_at_random,6,k_nearest_neighbors_imputation,0.04278655722737312
on_and_on,missing_at_random,8,k_nearest_neighbors_imputation,0.051950469613075256
on_and_on,missing_at_random,10,constant_imputation,0.07797668874263763
on_and_on,missing_at_random,10,mean_imputation,0.09242130070924759
on_and_on,missing_at_random,10,median_imputation,0.09070979058742523
on_and_on,missing_at_random,10,k_nearest_neighbors_imputation,0.059136878699064255
on_and_on,missing_at_random,10,mice_imputation,0.03302530571818352
on_and_on,missing_at_random,10,random_forest_imputation,0.048915762454271317
on_and_on,missing_at_random,15,k_nearest_neighbors_imputation,0.0767725482583046
on_and_on,missing_at_random,20,k_nearest_neighbors_imputation,0.0895066037774086
on_and_on,missing_at_random,25,constant_imputation,0.17081281542778015
on_and_on,missing_at_random,25,mean_imputation,0.1357426941394806
on_and_on,missing_at_random,25,median_imputation,0.13453954458236694
on_and_on,missing_at_random,25,k_nearest_neighbors_imputation,0.10411825031042099
on_and_on,missing_at_random,25,mice_imputation,0.07176554203033447
on_and_on,missing_at_random,25,random_forest_imputation,0.0815146416425705
on_and_on,missing_at_random,30,k_nearest_neighbors_imputation,0.11795791983604431
on_and_on,missing_at_random,40,k_nearest_neighbors_imputation,0.15527868270874023
on_and_on,missing_not_at_random,1,k_nearest_neighbors_imputation,0.0214447770267725
on_and_on,missing_not_at_random,2,k_nearest_neighbors_imputation,0.02324274741113186
on_and_on,missing_not_at_random,3,k_nearest_neighbors_imputation,0.032257236540317535
on_and_on,missing_not_at_random,4,k_nearest_neighbors_imputation,0.03798208385705948
on_and_on,missing_not_at_random,5,constant_imputation,0.023259155452251434
on_and_on,missing_not_at_random,5,mean_imputation,0.0797577053308487
on_and_on,missing_not_at_random,5,median_imputation,0.07696583867073059
on_and_on,missing_not_at_random,5,k_nearest_neighbors_imputation,0.04619388282299042
on_and_on,missing_not_at_random,5,mice_imputation,0.034107863903045654
on_and_on,missing_not_at_random,5,random_forest_imputation,0.04367421567440033
on_and_on,missing_not_at_random,6,k_nearest_neighbors_imputation,0.06433658301830292
on_and_on,missing_not_at_random,8,k_nearest_neighbors_imputation,0.06414708495140076
on_and_on,missing_not_at_random,10,constant_imputation,0.045150239020586014
on_and_on,missing_not_at_random,10,mean_imputation,0.10746025294065475
on_and_on,missing_not_at_random,10,median_imputation,0.09988563507795334
on_and_on,missing_not_at_random,10,k_nearest_neighbors_imputation,0.07488645613193512
on_and_on,missing_not_at_random,10,mice_imputation,0.05105352774262428
on_and_on,missing_not_at_random,10,random_forest_imputation,0.06844362616539001
on_and_on,missing_not_at_random,15,k_nearest_neighbors_imputation,0.10064119845628738
on_and_on,missing_not_at_random,20,k_nearest_neighbors_imputation,0.11878160387277603
on_and_on,missing_not_at_random,25,constant_imputation,0.13955236971378326
on_and_on,missing_not_at_random,25,mean_imputation,0.16866810619831085
on_and_on,missing_not_at_random,25,median_imputation,0.15991364419460297
on_and_on,missing_not_at_random,25,k_nearest_neighbors_imputation,0.14980129897594452
on_and_on,missing_not_at_random,25,mice_imputation,0.12431663274765015
on_and_on,missing_not_at_random,25,random_forest_imputation,0.14358994364738464
on_and_on,missing_not_at_random,40,k_nearest_neighbors_imputation,0.18836262822151184
on_and_on,missing_not_at_random,30,k_nearest_neighbors_imputation,0.15136250853538513
